ovlp_gene	gene_id	collapsing_category	collapsing_gene_id	gnSimpleBiotype	coverage
1	ENSMUSG00000105912.3	Overlaps	ENSG00000249699.2	lncRNA	0.268
1	ENSMUSG00000105961.3	Overlaps,Included	ENSG00000304811.1	lncRNA	0.079
1	ENSMUSG00000106023.3	Included	ENSG00000233008.9	lncRNA	0.060
1	ENSMUSG00000106060.3	Included,Overlaps	ENSG00000279440.1	lncRNA	0.291
1	ENSMUSG00000106086.3	Overlaps	ENSG00000232021.10	lncRNA	0.685
1	ENSMUSG00000106230.3	Overlaps	ENSG00000307815.1	lncRNA	0.523
1	ENSMUSG00000106357.4	Overlaps	ENSG00000251442.9	lncRNA	0.142
1	ENSMUSG00000106441.4	Included	ENSG00000249464.8	lncRNA	0.088
1	ENSMUSG00000106483.3	Overlaps	ENSG00000287406.2	lncRNA	0.815
1	ENSMUSG00000106492.4	Included,Overlaps	ENSG00000180769.10	lncRNA	0.252
1	ENSMUSG00000106525.3	Overlaps,Included	ENSG00000239381.8	lncRNA	0.487
1	ENSMUSG00000106938.3	Overlaps	ENSG00000295454.1	lncRNA	0.184
1	ENSMUSG00000106943.5	Included	ENSG00000226950.8	lncRNA	0.068
1	ENSMUSG00000106978.3	Overlaps,Included	ENSG00000293349.1	lncRNA	0.461
1	ENSMUSG00000106985.3	Overlaps	ENSG00000245067.9	lncRNA	0.682
1	ENSMUSG00000107087.3	Overlaps,Extends	ENSG00000303239.1	lncRNA	0.290
1	ENSMUSG00000107132.3	Overlaps	ENSG00000304148.1	lncRNA	0.364
1	ENSMUSG00000107219.3	Overlaps	ENSG00000287243.2	lncRNA	0.888
1	ENSMUSG00000107237.3	Overlaps,Included	ENSG00000255618.3	lncRNA	0.085
1	ENSMUSG00000107271.5	Overlaps	ENSG00000237879.3	lncRNA	0.096
1	ENSMUSG00000107301.3	Overlaps,Included	ENSG00000251185.2	lncRNA	0.227
1	ENSMUSG00000107385.6	Overlaps	ENSG00000285454.2	lncRNA	0.171
1	ENSMUSG00000107579.3	Included	ENSG00000239454.1	lncRNA	0.124
1	ENSMUSG00000107682.3	Included	ENSG00000289327.3	lncRNA	0.456
1	ENSMUSG00000107702.3	Included,Overlaps	ENSG00000293251.3	lncRNA	0.141
1	ENSMUSG00000107859.3	Overlaps,Included	ENSG00000283010.2	lncRNA	0.558
1	ENSMUSG00000107902.3	Overlaps,Included	ENSG00000240405.8	lncRNA	0.160
1	ENSMUSG00000107978.3	Overlaps,Included	ENSG00000233824.3	lncRNA	0.420
1	ENSMUSG00000108010.3	Equal,Overlaps,Included	ENSG00000244300.4	lncRNA	0.141
1	ENSMUSG00000108025.3	Included	ENSG00000300422.1	lncRNA	0.082
1	ENSMUSG00000108175.3	Included,Overlaps	ENSG00000272568.7	lncRNA	0.070
1	ENSMUSG00000108190.3	Included	ENSG00000244479.8	lncRNA	0.168
1	ENSMUSG00000108242.2	Overlaps	ENSG00000248511.2	lncRNA	0.313
1	ENSMUSG00000108255.3	Overlaps,Included	ENSG00000272568.7	lncRNA	0.537
1	ENSMUSG00000108351.3	Overlaps,Included	ENSG00000283213.2	lncRNA	0.159
1	ENSMUSG00000108387.3	Included,Overlaps	ENSG00000261407.3	lncRNA	0.129
1	ENSMUSG00000108414.4	Included,Equal,Overlaps	ENSG00000255717.10	lncRNA	0.275
1	ENSMUSG00000108563.3	Overlaps	ENSG00000294839.1	lncRNA	0.652
1	ENSMUSG00000108617.3	Overlaps	ENSG00000259952.1	lncRNA	0.066
1	ENSMUSG00000108668.4	Equal,Included	ENSG00000299307.1	lncRNA	0.208
1	ENSMUSG00000108669.3	Overlaps	ENSG00000285866.2	lncRNA	0.286
1	ENSMUSG00000108711.3	Included	ENSG00000267489.6	lncRNA	0.288
1	ENSMUSG00000109084.3	Overlaps	ENSG00000294610.1	lncRNA	0.104
1	ENSMUSG00000109097.4	Overlaps,Included	ENSG00000259275.6	lncRNA	0.668
1	ENSMUSG00000109128.3	Overlaps	ENSG00000295389.1	lncRNA	0.491
1	ENSMUSG00000109137.3	Overlaps	ENSG00000302075.1	lncRNA	0.135
1	ENSMUSG00000109153.3	Overlaps	ENSG00000259485.3	lncRNA	0.433
1	ENSMUSG00000109224.3	Included	ENSG00000236144.10	lncRNA	0.160
1	ENSMUSG00000109333.3	Overlaps	ENSG00000229425.6	lncRNA	0.233
1	ENSMUSG00000109338.4	Overlaps	ENSG00000288536.2	lncRNA	0.224
1	ENSMUSG00000109364.2	Overlaps	ENSG00000275322.2	lncRNA	0.993
1	ENSMUSG00000109436.3	Overlaps,Included	ENSG00000303331.1	lncRNA	0.126
1	ENSMUSG00000109524.4	Overlaps,Included	ENSG00000251209.12	lncRNA	0.476
1	ENSMUSG00000109532.3	Overlaps,Included	ENSG00000309506.1	lncRNA	0.308
1	ENSMUSG00000109604.3	Overlaps,Included	ENSG00000309152.1	lncRNA	0.221
1	ENSMUSG00000109697.4	Overlaps,Included	ENSG00000302337.1	lncRNA	0.632
1	ENSMUSG00000109780.3	Overlaps,Included	ENSG00000308209.1	lncRNA	0.306
1	ENSMUSG00000109783.2	Included	ENSG00000283175.2	lncRNA	0.099
1	ENSMUSG00000109838.3	Included,Overlaps	ENSG00000299149.1	lncRNA	0.100
1	ENSMUSG00000109844.4	Overlaps	ENSG00000256717.2	lncRNA	0.308
1	ENSMUSG00000109853.3	Overlaps	ENSG00000248132.4	lncRNA	0.074
1	ENSMUSG00000109857.4	Overlaps,Included	ENSG00000262454.5	lncRNA	0.071
1	ENSMUSG00000109868.4	Included,Overlaps	ENSG00000261227.3	lncRNA	0.435
1	ENSMUSG00000109898.3	Overlaps	ENSG00000280953.3	lncRNA	0.488
1	ENSMUSG00000109954.2	Overlaps	ENSG00000308793.1	lncRNA	0.967
1	ENSMUSG00000110015.3	Included	ENSG00000251191.9	lncRNA	0.352
1	ENSMUSG00000110017.3	Overlaps,Included	ENSG00000253361.4	lncRNA	0.118
1	ENSMUSG00000110023.3	Overlaps	ENSG00000283423.2	lncRNA	0.086
1	ENSMUSG00000110101.3	Included,Overlaps	ENSG00000289087.2	lncRNA	0.080
1	ENSMUSG00000110166.3	Included	ENSG00000300688.1	lncRNA	0.399
1	ENSMUSG00000110216.3	Equal,Overlaps	ENSG00000304379.1	lncRNA	0.840
1	ENSMUSG00000110223.2	Included	ENSG00000254302.3	lncRNA	0.756
1	ENSMUSG00000110246.4	Overlaps,Included	ENSG00000307510.1	lncRNA	0.262
1	ENSMUSG00000110383.3	Overlaps,Included	ENSG00000297059.1	lncRNA	0.280
1	ENSMUSG00000110417.3	Overlaps	ENSG00000306383.1	lncRNA	0.167
1	ENSMUSG00000110692.3	Overlaps,Included	ENSG00000272282.2	lncRNA	0.349
1	ENSMUSG00000110750.3	Overlaps	ENSG00000255435.8	lncRNA	0.707
1	ENSMUSG00000110773.3	Included,Overlaps	ENSG00000255384.2	lncRNA	0.603
1	ENSMUSG00000110774.2	Overlaps	ENSG00000254905.1	lncRNA	0.389
1	ENSMUSG00000110790.3	Included	ENSG00000267607.2	lncRNA	0.149
1	ENSMUSG00000110821.2	Included	ENSG00000259362.2	lncRNA	0.890
1	ENSMUSG00000110831.2	Overlaps	ENSG00000293110.2	lncRNA	0.357
1	ENSMUSG00000110862.3	Overlaps,Included	ENSG00000286044.2	lncRNA	0.444
1	ENSMUSG00000110864.2	Included	ENSG00000293555.2	lncRNA	0.192
1	ENSMUSG00000110916.3	Overlaps	ENSG00000254968.9	lncRNA	0.098
1	ENSMUSG00000110980.4	Overlaps	ENSG00000305764.1	lncRNA	0.281
1	ENSMUSG00000111058.4	Overlaps	ENSG00000295030.1	lncRNA	0.103
1	ENSMUSG00000111082.4	Overlaps,Included	ENSG00000254873.2	lncRNA	0.069
1	ENSMUSG00000111110.3	Overlaps,Included	ENSG00000308225.1	lncRNA	0.206
1	ENSMUSG00000111246.2	Overlaps	ENSG00000233220.4	lncRNA	0.269
1	ENSMUSG00000111334.3	Overlaps	ENSG00000254854.2	lncRNA	0.247
1	ENSMUSG00000111415.3	Overlaps	ENSG00000245248.11	lncRNA	0.836
1	ENSMUSG00000111521.3	Overlaps	ENSG00000304501.1	lncRNA	0.619
1	ENSMUSG00000111531.3	Overlaps	ENSG00000283422.2	lncRNA	0.194
1	ENSMUSG00000111602.3	Included,Overlaps	ENSG00000282728.2	lncRNA	0.064
1	ENSMUSG00000111639.3	Included	ENSG00000283849.1	lncRNA	0.178
1	ENSMUSG00000111866.2	Equal	ENSG00000301991.1	lncRNA	0.084
1	ENSMUSG00000111905.2	Overlaps	ENSG00000289304.3	lncRNA	0.196
1	ENSMUSG00000111907.3	Overlaps	ENSG00000304178.1	lncRNA	0.284
1	ENSMUSG00000111947.3	Overlaps	ENSG00000306812.1	lncRNA	0.345
1	ENSMUSG00000112117.4	Equal,Extends,Included	ENSG00000255794.12	lncRNA	0.686
1	ENSMUSG00000112132.3	Overlaps,Included	ENSG00000286339.2	lncRNA	0.147
1	ENSMUSG00000112150.2	Included	ENSG00000276116.3	lncRNA	0.150
1	ENSMUSG00000112164.3	Overlaps,Included	ENSG00000257585.2	lncRNA	0.140
1	ENSMUSG00000112211.4	Overlaps,Included,Equal	ENSG00000295321.1	lncRNA	0.232
1	ENSMUSG00000112302.2	Overlaps	ENSG00000258561.3	lncRNA	0.098
1	ENSMUSG00000112336.3	Overlaps	ENSG00000259062.3	lncRNA	0.619
1	ENSMUSG00000112343.4	Included,Overlaps	ENSG00000229415.11	lncRNA	0.360
1	ENSMUSG00000112346.3	Overlaps,Included	ENSG00000270344.5	lncRNA	0.299
1	ENSMUSG00000112353.3	Included,Overlaps	ENSG00000258107.4	lncRNA	0.316
1	ENSMUSG00000112390.4	Overlaps	ENSG00000225619.1,ENSG00000301667.1	lncRNA	0.683
1	ENSMUSG00000112397.4	Included,Equal,Overlaps	ENSG00000227954.8	lncRNA	0.421
1	ENSMUSG00000112437.3	Overlaps,Included	ENSG00000258655.3,ENSG00000285608.1	lncRNA	0.510
1	ENSMUSG00000112558.3	Overlaps	ENSG00000238280.3	lncRNA	0.085
1	ENSMUSG00000112587.3	Overlaps	ENSG00000226571.3	lncRNA	0.144
1	ENSMUSG00000112694.3	Included	ENSG00000303692.1	lncRNA	0.135
1	ENSMUSG00000112762.3	Overlaps	ENSG00000310529.1	lncRNA	0.148
1	ENSMUSG00000112763.4	Overlaps,Included	ENSG00000257126.7	lncRNA	0.197
1	ENSMUSG00000112805.3	Overlaps,Included	ENSG00000286608.3	lncRNA	0.285
1	ENSMUSG00000112832.3	Overlaps	ENSG00000257541.2	lncRNA	0.105
1	ENSMUSG00000112857.3	Overlaps,Included	ENSG00000309897.1	lncRNA	0.340
1	ENSMUSG00000112934.3	Overlaps	ENSG00000296090.1	lncRNA	0.718
1	ENSMUSG00000113121.3	Overlaps,Included	ENSG00000249865.2	lncRNA	0.136
1	ENSMUSG00000113165.3	Included	ENSG00000259319.3	lncRNA	0.350
1	ENSMUSG00000113189.2	Overlaps	ENSG00000300142.1	lncRNA	0.157
1	ENSMUSG00000113216.4	Included,Overlaps	ENSG00000272168.11	lncRNA	0.544
1	ENSMUSG00000113226.2	Overlaps	ENSG00000286552.2	lncRNA	0.917
1	ENSMUSG00000113386.2	Overlaps	ENSG00000258731.2	lncRNA	0.941
1	ENSMUSG00000113488.3	Included	ENSG00000273565.3	lncRNA	0.345
1	ENSMUSG00000113581.4	Included	ENSG00000258498.11	lncRNA	0.150
1	ENSMUSG00000113582.3	Included	ENSG00000305570.1	lncRNA	0.101
1	ENSMUSG00000113585.4	Overlaps,Included	ENSG00000259088.2	lncRNA	0.102
1	ENSMUSG00000113587.3	Overlaps	ENSG00000235092.8,ENSG00000236790.8	lncRNA	0.328
1	ENSMUSG00000113654.4	Overlaps	ENSG00000232006.10	lncRNA	0.284
1	ENSMUSG00000113669.4	Included	ENSG00000299558.1	lncRNA	0.080
1	ENSMUSG00000113689.3	Included	ENSG00000295463.1	lncRNA	0.103
1	ENSMUSG00000113710.3	Included	ENSG00000197322.5	lncRNA	0.136
1	ENSMUSG00000113722.4	Included	ENSG00000247092.10	lncRNA	0.081
1	ENSMUSG00000113735.3	Included,Overlaps	ENSG00000290030.2	lncRNA	0.185
1	ENSMUSG00000113784.3	Included	ENSG00000305690.1	lncRNA	0.261
1	ENSMUSG00000113868.3	Included,Overlaps	ENSG00000258460.5	lncRNA	0.105
1	ENSMUSG00000113875.3	Overlaps,Included	ENSG00000309656.1	lncRNA	0.174
1	ENSMUSG00000113960.3	Overlaps,Included	ENSG00000224116.7	lncRNA	0.188
1	ENSMUSG00000114033.2	Included	ENSG00000236790.8	lncRNA	0.305
1	ENSMUSG00000114082.3	Overlaps,Included	ENSG00000229533.1	lncRNA	0.474
1	ENSMUSG00000114125.3	Overlaps	ENSG00000153113.25	lncRNA	0.333
1	ENSMUSG00000114136.3	Included	ENSG00000237633.4	lncRNA	0.076
1	ENSMUSG00000114208.3	Overlaps,Included	ENSG00000302353.1	lncRNA	0.784
1	ENSMUSG00000114220.3	Overlaps	ENSG00000254964.1	lncRNA	0.211
1	ENSMUSG00000114249.3	Included	ENSG00000285717.1	lncRNA	0.110
1	ENSMUSG00000114255.2	Overlaps	ENSG00000248898.5	lncRNA	0.262
1	ENSMUSG00000114288.3	Included,Overlaps	ENSG00000230417.13,ENSG00000299548.1	lncRNA	0.212
1	ENSMUSG00000114348.3	Overlaps	ENSG00000304504.1	lncRNA	0.202
1	ENSMUSG00000114369.4	Overlaps,Included	ENSG00000299874.1	lncRNA	0.204
1	ENSMUSG00000114401.4	Overlaps	ENSG00000289274.2	lncRNA	0.319
1	ENSMUSG00000114493.5	Overlaps	ENSG00000224186.8	lncRNA	0.111
1	ENSMUSG00000114522.3	Overlaps	ENSG00000251361.2	lncRNA	0.094
1	ENSMUSG00000114525.3	Included,Overlaps	ENSG00000300630.1	lncRNA	0.260
1	ENSMUSG00000114554.3	Included	ENSG00000248323.9	lncRNA	0.183
1	ENSMUSG00000114621.3	Overlaps	ENSG00000253832.2	lncRNA	0.083
1	ENSMUSG00000114639.3	Overlaps,Included	ENSG00000237187.10	lncRNA	0.218
1	ENSMUSG00000114680.3	Overlaps	ENSG00000309740.1	lncRNA	0.482
1	ENSMUSG00000114688.3	Overlaps,Included	ENSG00000229839.7	lncRNA	0.164
1	ENSMUSG00000114807.3	Overlaps	ENSG00000178722.17	lncRNA	0.209
1	ENSMUSG00000114826.4	Extends,Overlaps,Included	ENSG00000285205.2	lncRNA	0.921
1	ENSMUSG00000114841.3	Overlaps,Included	ENSG00000285219.5	lncRNA	0.338
1	ENSMUSG00000114860.3	Overlaps	ENSG00000304346.1,ENSG00000228412.10	lncRNA	0.222
1	ENSMUSG00000114936.2	Included	ENSG00000285278.2	lncRNA	0.963
1	ENSMUSG00000114937.3	Overlaps	ENSG00000310418.1	lncRNA	0.142
1	ENSMUSG00000115146.2	Overlaps,Included	ENSG00000233124.3	lncRNA	0.228
1	ENSMUSG00000115149.4	Overlaps	ENSG00000281721.2	lncRNA	0.151
1	ENSMUSG00000115263.3	Overlaps,Included	ENSG00000286757.5	lncRNA	0.102
1	ENSMUSG00000115266.3	Included	ENSG00000303929.1	lncRNA	0.331
1	ENSMUSG00000115271.3	Overlaps	ENSG00000307853.1	lncRNA	0.529
1	ENSMUSG00000115344.3	Included	ENSG00000289424.3	lncRNA	0.069
1	ENSMUSG00000115398.4	Overlaps	ENSG00000286257.3	lncRNA	0.457
1	ENSMUSG00000115410.2	Overlaps	ENSG00000307190.1	lncRNA	0.863
1	ENSMUSG00000115420.2	Included	ENSG00000303858.1	lncRNA	0.889
1	ENSMUSG00000115422.3	Overlaps,Included	ENSG00000305264.1	lncRNA	0.288
1	ENSMUSG00000115424.4	Overlaps,Included	ENSG00000296474.1	lncRNA	0.246
1	ENSMUSG00000115454.3	Overlaps	ENSG00000178107.3	lncRNA	0.230
1	ENSMUSG00000115456.3	Included,Extends	ENSG00000283959.3	lncRNA	0.348
1	ENSMUSG00000115546.2	Overlaps	ENSG00000253320.8	lncRNA	0.479
1	ENSMUSG00000115709.3	Overlaps,Included	ENSG00000226519.5,ENSG00000299335.1	lncRNA	0.163
1	ENSMUSG00000115752.3	Included	ENSG00000286535.2	lncRNA	0.095
1	ENSMUSG00000115754.2	Overlaps	ENSG00000286746.2	lncRNA	0.410
1	ENSMUSG00000115821.3	Included	ENSG00000235532.3	lncRNA	0.065
1	ENSMUSG00000116033.3	Overlaps	ENSG00000257346.2	lncRNA	0.854
1	ENSMUSG00000116223.3	Overlaps	ENSG00000258017.4	lncRNA	0.143
1	ENSMUSG00000116256.3	Overlaps	ENSG00000297902.1	lncRNA	0.114
1	ENSMUSG00000116262.2	Overlaps	ENSG00000299971.1	lncRNA	0.707
1	ENSMUSG00000116290.3	Overlaps,Included	ENSG00000285938.2	lncRNA	0.338
1	ENSMUSG00000116305.4	Overlaps,Included,Extends	ENSG00000197182.17	lncRNA	0.272
1	ENSMUSG00000116498.4	Included,Overlaps	ENSG00000253438.6	lncRNA	0.334
1	ENSMUSG00000116644.4	Overlaps	ENSG00000302588.1	lncRNA	0.384
1	ENSMUSG00000116840.3	Overlaps,Included	ENSG00000239523.9	lncRNA	0.083
1	ENSMUSG00000116846.4	Overlaps,Extends	ENSG00000307337.1	lncRNA	0.550
1	ENSMUSG00000116884.3	Overlaps	ENSG00000225339.5	lncRNA	0.423
1	ENSMUSG00000116898.4	Included	ENSG00000230513.5	lncRNA	0.421
1	ENSMUSG00000117171.2	Overlaps	ENSG00000305352.1	lncRNA	0.177
1	ENSMUSG00000117193.3	Included	ENSG00000265944.2	lncRNA	0.210
1	ENSMUSG00000117255.2	Overlaps	ENSG00000246982.8	lncRNA	0.868
1	ENSMUSG00000117371.4	Overlaps,Included	ENSG00000225945.2	lncRNA	0.290
1	ENSMUSG00000117393.4	Included	ENSG00000279873.3	lncRNA	0.073
1	ENSMUSG00000117427.3	Included	ENSG00000296517.1	lncRNA	0.073
1	ENSMUSG00000117446.3	Included,Overlaps	ENSG00000231826.9	lncRNA	0.065
1	ENSMUSG00000117478.3	Included	ENSG00000294482.1	lncRNA	0.208
1	ENSMUSG00000117501.4	Overlaps	ENSG00000205054.10	lncRNA	0.203
1	ENSMUSG00000117509.3	Overlaps,Included	ENSG00000234362.7,ENSG00000205086.8	lncRNA	0.194
1	ENSMUSG00000117575.4	Overlaps,Included	ENSG00000296540.1	lncRNA	0.108
1	ENSMUSG00000117592.3	Overlaps	ENSG00000305031.1	lncRNA	0.166
1	ENSMUSG00000117608.3	Overlaps,Included	ENSG00000264345.3	lncRNA	0.269
1	ENSMUSG00000117613.4	Included,Overlaps	ENSG00000260372.8	lncRNA	0.106
1	ENSMUSG00000117648.3	Overlaps	ENSG00000260025.3	lncRNA	0.354
1	ENSMUSG00000117757.2	Overlaps	ENSG00000267165.1	lncRNA	0.538
1	ENSMUSG00000117770.3	Included	ENSG00000305193.1	lncRNA	0.113
1	ENSMUSG00000117823.3	Overlaps,Equal,Extends	ENSG00000295641.1	lncRNA	0.627
1	ENSMUSG00000117861.3	Overlaps	ENSG00000309898.1	lncRNA	0.438
1	ENSMUSG00000117979.4	Overlaps	ENSG00000300573.1	lncRNA	0.810
1	ENSMUSG00000118057.2	Overlaps	ENSG00000258017.4	lncRNA	0.377
1	ENSMUSG00000118067.3	Overlaps	ENSG00000293608.1	lncRNA	0.385
1	ENSMUSG00000118073.3	Overlaps,Included	ENSG00000265843.4	lncRNA	0.523
1	ENSMUSG00000118094.3	Overlaps	ENSG00000266743.3	lncRNA	0.153
1	ENSMUSG00000118107.3	Overlaps,Included	ENSG00000295914.1	lncRNA	0.086
1	ENSMUSG00000118134.4	Overlaps	ENSG00000266969.2	lncRNA	0.099
1	ENSMUSG00000118150.4	Overlaps,Included	ENSG00000232590.2	lncRNA	0.372
1	ENSMUSG00000118200.4	Overlaps	ENSG00000287993.2	lncRNA	0.913
1	ENSMUSG00000118257.3	Overlaps,Included	ENSG00000231185.10	lncRNA	0.177
1	ENSMUSG00000118263.4	Overlaps	ENSG00000286459.1	lncRNA	0.552
1	ENSMUSG00000118347.4	Overlaps	ENSG00000249526.2	lncRNA	0.651
1	ENSMUSG00000118369.3	Included,Overlaps	ENSG00000303571.1,ENSG00000228417.1,ENSG00000304249.1	lncRNA	0.122
1	ENSMUSG00000118601.3	Overlaps	ENSG00000265489.1	lncRNA	0.171
1	ENSMUSG00000119941.2	Extends	ENSG00000290115.2	lncRNA	0.575
1	ENSMUSG00000119942.2	Extends,Overlaps	ENSG00000290117.2	lncRNA	0.877
1	ENSMUSG00000119944.2	Overlaps	ENSG00000289018.3	lncRNA	0.898
1	ENSMUSG00000119945.2	Overlaps	ENSG00000273084.3	lncRNA	0.936
1	ENSMUSG00000119959.2	Included,Overlaps	ENSG00000270959.3	lncRNA	0.705
1	ENSMUSG00000119960.2	Overlaps	ENSG00000259627.1	lncRNA	0.197
1	ENSMUSG00000119961.2	Included,Overlaps	ENSG00000273456.3	lncRNA	0.917
1	ENSMUSG00000119966.2	Overlaps	ENSG00000303455.1	lncRNA	0.899
1	ENSMUSG00000119974.2	Overlaps,Included	ENSG00000253554.8	lncRNA	0.513
1	ENSMUSG00000119977.2	Included,Overlaps	ENSG00000249637.5	lncRNA	0.540
1	ENSMUSG00000119979.2	Included	ENSG00000273084.3	lncRNA	0.121
1	ENSMUSG00000119990.2	Overlaps	ENSG00000287260.3	lncRNA	0.120
1	ENSMUSG00000119997.2	Overlaps,Included	ENSG00000289256.3	lncRNA	0.393
1	ENSMUSG00000120003.2	Included	ENSG00000246308.5	lncRNA	0.227
1	ENSMUSG00000120008.2	Included,Equal,Overlaps	ENSG00000260664.5	lncRNA	0.593
1	ENSMUSG00000120011.2	Extends	ENSG00000308345.1	lncRNA	0.918
1	ENSMUSG00000120016.2	Overlaps	ENSG00000237436.2	lncRNA	0.934
1	ENSMUSG00000120023.2	Extends,Overlaps	ENSG00000177133.15	lncRNA	0.996
1	ENSMUSG00000120026.2	Overlaps	ENSG00000308899.1	lncRNA	0.678
1	ENSMUSG00000120027.2	Overlaps,Included	ENSG00000298887.1	lncRNA	0.090
1	ENSMUSG00000120029.2	Overlaps	ENSG00000299264.1	lncRNA	0.206
1	ENSMUSG00000120039.2	Overlaps,Included	ENSG00000306911.1	lncRNA	0.361
1	ENSMUSG00000120041.2	Overlaps	ENSG00000163081.4	lncRNA	0.257
1	ENSMUSG00000120043.2	Extends	ENSG00000310209.1	lncRNA	0.151
1	ENSMUSG00000120048.2	Included	ENSG00000271086.8	lncRNA	0.298
1	ENSMUSG00000120053.2	Included,Overlaps	ENSG00000258099.2	lncRNA	0.159
1	ENSMUSG00000120054.2	Included	ENSG00000288919.2	lncRNA	0.071
1	ENSMUSG00000120055.2	Included,Overlaps	ENSG00000308793.1	lncRNA	0.235
1	ENSMUSG00000120068.2	Overlaps	ENSG00000233086.9	lncRNA	0.125
1	ENSMUSG00000120082.2	Included	ENSG00000289404.3	lncRNA	0.954
1	ENSMUSG00000120085.2	Equal,Overlaps,Included	ENSG00000240423.4,ENSG00000296827.1	lncRNA	0.507
1	ENSMUSG00000120097.2	Overlaps,Included	ENSG00000297977.1	lncRNA	0.276
1	ENSMUSG00000120102.2	Overlaps,Extends	ENSG00000304716.1	lncRNA	0.962
1	ENSMUSG00000120114.2	Included	ENSG00000288929.3	lncRNA	0.837
1	ENSMUSG00000120116.2	Overlaps	ENSG00000230316.8	lncRNA	0.739
1	ENSMUSG00000120117.2	Overlaps,Included	ENSG00000264672.7	lncRNA	0.220
1	ENSMUSG00000120121.2	Extends,Overlaps,Included	ENSG00000288835.2	lncRNA	0.378
1	ENSMUSG00000120127.2	Overlaps	ENSG00000274270.2	lncRNA	0.596
1	ENSMUSG00000120130.2	Overlaps	ENSG00000254510.4	lncRNA	0.528
1	ENSMUSG00000120137.2	Extends,Overlaps	ENSG00000285940.5	lncRNA	0.281
1	ENSMUSG00000120139.2	Overlaps	ENSG00000304168.1	lncRNA	0.105
1	ENSMUSG00000120147.2	Included	ENSG00000303484.1	lncRNA	0.062
1	ENSMUSG00000120148.2	Overlaps	ENSG00000294501.1	lncRNA	0.323
1	ENSMUSG00000120155.2	Equal,Overlaps	ENSG00000245870.6	lncRNA	0.966
1	ENSMUSG00000120164.2	Included	ENSG00000289644.2	lncRNA	0.143
1	ENSMUSG00000120169.2	Included	ENSG00000228878.11	lncRNA	0.313
1	ENSMUSG00000120172.2	Included	ENSG00000261423.4	lncRNA	0.081
1	ENSMUSG00000120180.2	Overlaps	ENSG00000285601.2	lncRNA	0.287
1	ENSMUSG00000120202.2	Overlaps,Included	ENSG00000273702.2	lncRNA	0.535
1	ENSMUSG00000120204.2	Included	ENSG00000287256.4	lncRNA	0.371
1	ENSMUSG00000120207.2	Overlaps,Included	ENSG00000304638.1	lncRNA	0.702
1	ENSMUSG00000120220.2	Extends,Overlaps	ENSG00000295444.1	lncRNA	0.953
1	ENSMUSG00000120224.2	Overlaps	ENSG00000260708.3	lncRNA	0.108
1	ENSMUSG00000120225.2	Extends,Equal,Overlaps	ENSG00000298859.1	lncRNA	0.763
1	ENSMUSG00000120240.2	Overlaps	ENSG00000308072.1	lncRNA	0.365
1	ENSMUSG00000120242.2	Extends,Overlaps,Included	ENSG00000296989.1	lncRNA	0.248
1	ENSMUSG00000120247.2	Included	ENSG00000267365.2	lncRNA	0.257
1	ENSMUSG00000120261.2	Included	ENSG00000289198.2	lncRNA	0.802
1	ENSMUSG00000120263.2	Included	ENSG00000279873.3	lncRNA	0.332
1	ENSMUSG00000120265.2	Overlaps,Extends	ENSG00000303461.1,ENSG00000258819.3	lncRNA	0.861
1	ENSMUSG00000120285.2	Included,Overlaps	ENSG00000228824.9	lncRNA	0.101
1	ENSMUSG00000120290.2	Overlaps	ENSG00000257303.5	lncRNA	0.558
1	ENSMUSG00000120301.2	Overlaps,Included	ENSG00000274259.3	lncRNA	0.097
1	ENSMUSG00000120311.2	Overlaps,Included	ENSG00000305498.1,ENSG00000305514.1	lncRNA	0.651
1	ENSMUSG00000120322.2	Included,Overlaps	ENSG00000250548.8	lncRNA	0.085
1	ENSMUSG00000120324.2	Overlaps,Included	ENSG00000224713.5	lncRNA	0.502
1	ENSMUSG00000120342.2	Overlaps	ENSG00000286874.2	lncRNA	0.223
1	ENSMUSG00000120343.2	Included	ENSG00000260101.3	lncRNA	0.717
1	ENSMUSG00000120351.2	Included	ENSG00000276728.3	lncRNA	0.166
1	ENSMUSG00000120358.2	Included,Overlaps	ENSG00000254531.4	lncRNA	0.275
1	ENSMUSG00000120365.2	Extends	ENSG00000306278.1	lncRNA	0.792
1	ENSMUSG00000120367.2	Extends	ENSG00000302574.1	lncRNA	0.948
1	ENSMUSG00000120380.2	Extends,Overlaps,Included	ENSG00000289159.3	lncRNA	0.775
1	ENSMUSG00000120382.2	Overlaps,Included	ENSG00000255135.6	lncRNA	0.631
1	ENSMUSG00000120385.2	Overlaps	ENSG00000232606.4,ENSG00000226674.12	lncRNA	0.337
1	ENSMUSG00000120387.2	Extends,Overlaps,Included	ENSG00000289626.1	lncRNA	0.224
1	ENSMUSG00000120393.2	Overlaps	ENSG00000308339.1	lncRNA	0.816
1	ENSMUSG00000120400.2	Included,Overlaps	ENSG00000261238.2,ENSG00000285367.4,ENSG00000304036.1	lncRNA	0.307
1	ENSMUSG00000120402.2	Included	ENSG00000253736.6	lncRNA	0.320
1	ENSMUSG00000120409.1	Extends	ENSG00000289626.1	lncRNA	0.721
1	ENSMUSG00000120419.2	Overlaps	ENSG00000234432.4	lncRNA	0.115
1	ENSMUSG00000120421.2	Included	ENSG00000232310.11	lncRNA	0.105
