ovlp_gene	gene_id	collapsing_category	collapsing_gene_id	gnSimpleBiotype	coverage
1	ENSG00000258457.6	Overlaps	ENSMUSG00000137702.1	lncRNA	0.133
1	ENSG00000258489.5	Overlaps	ENSMUSG00000100664.3	lncRNA	0.213
1	ENSG00000258496.1	Overlaps	ENSMUSG00000136102.1	lncRNA	0.159
1	ENSG00000258498.11	Included,Overlaps	ENSMUSG00000113581.4	lncRNA	0.100
1	ENSG00000258511.3	Included	ENSMUSG00000132770.1	lncRNA	0.265
1	ENSG00000258520.1	Overlaps	ENSMUSG00000097801.3	lncRNA	0.479
1	ENSG00000258561.3	Included	ENSMUSG00000112302.2	lncRNA	0.195
1	ENSG00000258584.3	Included	ENSMUSG00000100789.8	lncRNA	0.061
1	ENSG00000258655.3	Overlaps	ENSMUSG00000112437.3	lncRNA	0.447
1	ENSG00000258727.2	Overlaps	ENSMUSG00000136573.1	lncRNA	0.882
1	ENSG00000258752.3	Overlaps,Extends,Included	ENSMUSG00000033731.12	lncRNA	0.400
1	ENSG00000258766.2	Overlaps,Included	ENSMUSG00000097157.4	lncRNA	0.232
1	ENSG00000258813.3	Included	ENSMUSG00000099708.3	lncRNA	0.186
1	ENSG00000258819.3	Overlaps,Included	ENSMUSG00000120265.2	lncRNA	0.145
1	ENSG00000258820.6	Extends,Overlaps	ENSMUSG00000138976.1	lncRNA	0.498
1	ENSG00000258842.1	Included	ENSMUSG00000100192.2	lncRNA	0.372
1	ENSG00000259007.1	Overlaps	ENSMUSG00000114436.2	lncRNA	0.331
1	ENSG00000259054.2	Included	ENSMUSG00000130698.1	lncRNA	0.291
1	ENSG00000259062.3	Included,Overlaps	ENSMUSG00000112336.3	lncRNA	0.200
1	ENSG00000259088.2	Included	ENSMUSG00000113585.4	lncRNA	0.085
1	ENSG00000259119.1	Overlaps	ENSMUSG00000085641.3	lncRNA	0.273
1	ENSG00000259125.2	Overlaps,Included	ENSMUSG00000133449.1	lncRNA	0.145
1	ENSG00000259134.8	Overlaps	ENSMUSG00000142625.1	lncRNA	0.417
1	ENSG00000259146.5	Included,Overlaps	ENSMUSG00000113746.3	lncRNA	0.168
1	ENSG00000259203.5	Overlaps,Equal,Included	ENSMUSG00000066477.15	lncRNA	0.724
1	ENSG00000259237.3	Overlaps,Included	ENSMUSG00000101526.2	lncRNA	0.399
1	ENSG00000259238.1	Included	ENSMUSG00000101555.2	lncRNA	0.676
1	ENSG00000259245.3	Overlaps,Included	ENSMUSG00000099802.2	lncRNA	0.217
1	ENSG00000259248.8	Overlaps	ENSMUSG00000133306.1	lncRNA	0.208
1	ENSG00000259275.6	Overlaps,Included	ENSMUSG00000109097.4	lncRNA	0.175
1	ENSG00000259280.3	Overlaps,Included	ENSMUSG00000123581.1	lncRNA	0.218
1	ENSG00000259285.1	Overlaps	ENSMUSG00000124588.1	lncRNA	0.208
1	ENSG00000259343.10	Overlaps,Included	ENSMUSG00000094841.4	lncRNA	0.097
1	ENSG00000259345.8	Overlaps	ENSMUSG00000101394.2	lncRNA	0.175
1	ENSG00000259349.5	Overlaps,Included	ENSMUSG00000085628.7	lncRNA	0.208
1	ENSG00000259362.2	Included	ENSMUSG00000110821.2	lncRNA	0.078
1	ENSG00000259439.4	Overlaps,Included	ENSMUSG00000093460.12	lncRNA	0.601
1	ENSG00000259460.2	Overlaps,Included	ENSMUSG00000086308.4	lncRNA	0.891
1	ENSG00000259515.1	Overlaps	ENSMUSG00000097381.4	lncRNA	0.297
1	ENSG00000259536.6	Overlaps,Included	ENSMUSG00000084802.3	lncRNA	0.319
1	ENSG00000259580.1	Included	ENSMUSG00000100046.2	lncRNA	0.418
1	ENSG00000259589.2	Equal	ENSMUSG00000100130.2	lncRNA	0.948
1	ENSG00000259595.1	Overlaps	ENSMUSG00000130939.1	lncRNA	0.736
1	ENSG00000259627.1	Overlaps	ENSMUSG00000119960.2	lncRNA	0.516
1	ENSG00000259639.7	Overlaps,Included	ENSMUSG00000101448.2	lncRNA	0.180
1	ENSG00000259673.7	Overlaps,Included	ENSMUSG00000086539.10	lncRNA	0.403
1	ENSG00000259676.2	Included	ENSMUSG00000097441.3	lncRNA	0.211
1	ENSG00000259687.5	Included,Overlaps	ENSMUSG00000134982.1	lncRNA	0.223
1	ENSG00000259708.2	Overlaps	ENSMUSG00000137561.1	lncRNA	0.193
1	ENSG00000259804.2	Included,Overlaps	ENSMUSG00000098120.3	lncRNA	0.158
1	ENSG00000259868.4	Overlaps	ENSMUSG00000115060.3	lncRNA	0.191
1	ENSG00000259887.2	Overlaps,Included	ENSMUSG00000122850.1	lncRNA	0.452
1	ENSG00000259952.1	Overlaps	ENSMUSG00000108617.3	lncRNA	1.0
1	ENSG00000259961.2	Overlaps	ENSMUSG00000123279.1	lncRNA	0.141
1	ENSG00000259974.6	Overlaps,Included	ENSMUSG00000086141.10	lncRNA	0.371
1	ENSG00000260032.3	Included,Overlaps	ENSMUSG00000104222.3	lncRNA	0.372
1	ENSG00000260101.3	Included,Overlaps	ENSMUSG00000120343.2	lncRNA	0.645
1	ENSG00000260233.5	Overlaps,Included	ENSMUSG00000089766.4	lncRNA	0.148
1	ENSG00000260274.3	Included,Overlaps	ENSMUSG00000086728.5	lncRNA	0.336
1	ENSG00000260372.8	Overlaps	ENSMUSG00000117613.4	lncRNA	0.268
1	ENSG00000260417.1	Included	ENSMUSG00000097983.2	lncRNA	0.111
1	ENSG00000260455.3	Overlaps	ENSMUSG00000141722.1	lncRNA	0.350
1	ENSG00000260464.1	Included	ENSMUSG00000057359.8	lncRNA	0.079
1	ENSG00000260577.2	Overlaps	ENSMUSG00000130764.1	lncRNA	0.619
1	ENSG00000260664.5	Extends,Overlaps,Included,Equal	ENSMUSG00000120008.2	lncRNA	0.803
1	ENSG00000260695.1	Overlaps	ENSMUSG00000137516.1	lncRNA	0.134
1	ENSG00000260852.2	Included	ENSMUSG00000121230.2	lncRNA	0.228
1	ENSG00000261008.10	Overlaps,Equal,Included	ENSMUSG00000097393.11,ENSMUSG00000122685.1	lncRNA	0.460
1	ENSG00000261026.1	Overlaps	ENSMUSG00000130885.1	lncRNA	0.178
1	ENSG00000261227.3	Overlaps,Extends,Included	ENSMUSG00000109868.4	lncRNA	0.767
1	ENSG00000261307.1	Included	ENSMUSG00000117960.3	lncRNA	0.366
1	ENSG00000261448.2	Overlaps	ENSMUSG00000122126.1	lncRNA	0.253
1	ENSG00000261453.2	Overlaps	ENSMUSG00000131226.1	lncRNA	0.063
1	ENSG00000261691.1	Overlaps	ENSMUSG00000097405.4	lncRNA	0.720
1	ENSG00000261722.2	Overlaps	ENSMUSG00000123948.1	lncRNA	0.717
1	ENSG00000261801.9	Overlaps,Included	ENSMUSG00000120404.2	lncRNA	0.068
1	ENSG00000261840.6	Included,Overlaps	ENSMUSG00000101225.3	lncRNA	0.489
1	ENSG00000261886.2	Included	ENSMUSG00000085154.10	lncRNA	0.131
1	ENSG00000261889.1	Overlaps	ENSMUSG00000140395.1	lncRNA	0.118
1	ENSG00000262202.5	Included	ENSMUSG00000137231.1	lncRNA	0.114
1	ENSG00000262429.1	Overlaps	ENSMUSG00000137846.1	lncRNA	0.934
1	ENSG00000262772.3	Overlaps	ENSMUSG00000136546.1	lncRNA	0.261
1	ENSG00000262791.1	Included	ENSMUSG00000137128.1	lncRNA	0.357
1	ENSG00000262869.2	Included	ENSMUSG00000135641.1	lncRNA	0.147
1	ENSG00000262877.6	Overlaps	ENSMUSG00000043993.9	lncRNA	0.295
1	ENSG00000263050.2	Included	ENSMUSG00000085609.4	lncRNA	0.063
1	ENSG00000263342.2	Overlaps	ENSMUSG00000129224.1	lncRNA	0.922
1	ENSG00000263412.4	Overlaps,Included	ENSMUSG00000120186.2	lncRNA	0.352
1	ENSG00000263571.4	Overlaps,Included	ENSMUSG00000084996.3	lncRNA	0.278
1	ENSG00000263826.1	Extends	ENSMUSG00000124019.1	lncRNA	0.407
1	ENSG00000263958.5	Included	ENSMUSG00000122041.1	lncRNA	0.068
1	ENSG00000264066.8	Included,Overlaps	ENSMUSG00000129710.1	lncRNA	0.280
1	ENSG00000264107.2	Included	ENSMUSG00000120210.2,ENSMUSG00000133520.1	lncRNA	0.269
1	ENSG00000264112.2	Overlaps,Equal,Included	ENSMUSG00000087373.9	lncRNA	0.296
1	ENSG00000264345.3	Overlaps,Included	ENSMUSG00000117608.3	lncRNA	0.200
1	ENSG00000264515.8	Overlaps,Included	ENSMUSG00000100600.8	lncRNA	0.183
1	ENSG00000264589.6	Overlaps,Included	ENSMUSG00000127744.1	lncRNA	0.136
1	ENSG00000264647.1	Overlaps	ENSMUSG00000126356.1	lncRNA	0.924
1	ENSG00000264672.7	Overlaps	ENSMUSG00000123495.1,ENSMUSG00000120117.2	lncRNA	0.387
1	ENSG00000264769.1	Included	ENSMUSG00000128289.1	lncRNA	0.561
1	ENSG00000265142.9	Extends,Overlaps	ENSMUSG00000135645.1,ENSMUSG00000095438.4	lncRNA	0.802
1	ENSG00000265179.10	Overlaps	ENSMUSG00000139347.1	lncRNA	0.769
1	ENSG00000265206.7	Included	ENSMUSG00000084796.4	lncRNA	0.174
1	ENSG00000265359.2	Included	ENSMUSG00000084890.4	lncRNA	0.189
1	ENSG00000265380.2	Included	ENSMUSG00000143061.1	lncRNA	0.463
1	ENSG00000265485.9	Overlaps	ENSMUSG00000137033.1	lncRNA	0.277
1	ENSG00000265489.1	Overlaps	ENSMUSG00000118601.3	lncRNA	0.203
1	ENSG00000265552.2	Overlaps	ENSMUSG00000130002.1	lncRNA	0.368
1	ENSG00000266010.5	Overlaps,Included	ENSMUSG00000097222.5	lncRNA	0.589
1	ENSG00000266036.2	Included	ENSMUSG00000124154.1	lncRNA	0.259
1	ENSG00000266389.2	Included	ENSMUSG00000120756.2	lncRNA	0.076
1	ENSG00000266473.2	Overlaps,Included	ENSMUSG00000059706.6	lncRNA	0.099
1	ENSG00000266573.7	Overlaps	ENSMUSG00000143479.1	lncRNA	0.188
1	ENSG00000266680.1	Included	ENSMUSG00000139019.1	lncRNA	0.363
1	ENSG00000266969.2	Included	ENSMUSG00000118134.4	lncRNA	0.360
1	ENSG00000266970.4	Overlaps	ENSMUSG00000133133.1,ENSMUSG00000120851.2	lncRNA	0.103
1	ENSG00000267128.3	Overlaps	ENSMUSG00000124059.1	lncRNA	0.217
1	ENSG00000267165.1	Overlaps	ENSMUSG00000117757.2	lncRNA	0.283
1	ENSG00000267169.3	Overlaps	ENSMUSG00000074219.5	lncRNA	0.423
1	ENSG00000267204.1	Overlaps	ENSMUSG00000143093.1	lncRNA	0.279
1	ENSG00000267219.2	Included	ENSMUSG00000085105.4	lncRNA	0.260
1	ENSG00000267223.2	Included	ENSMUSG00000137155.1	lncRNA	0.345
1	ENSG00000267272.5	Overlaps	ENSMUSG00000132988.1	lncRNA	0.453
1	ENSG00000267280.7	Overlaps,Included	ENSMUSG00000087013.10,ENSMUSG00000124369.1	lncRNA	0.170
1	ENSG00000267284.3	Overlaps	ENSMUSG00000137149.1	lncRNA	0.075
1	ENSG00000267321.4	Overlaps,Included	ENSMUSG00000093483.4	lncRNA	0.091
1	ENSG00000267322.5	Included	ENSMUSG00000129746.1	lncRNA	0.089
1	ENSG00000267365.2	Included	ENSMUSG00000120247.2	lncRNA	0.144
1	ENSG00000267391.8	Overlaps,Included	ENSMUSG00000118017.4	lncRNA	0.132
1	ENSG00000267394.3	Overlaps	ENSMUSG00000134271.1	lncRNA	0.473
1	ENSG00000267395.6	Overlaps	ENSMUSG00000124453.1	lncRNA	0.471
1	ENSG00000267414.1	Overlaps	ENSMUSG00000138485.1	lncRNA	0.112
1	ENSG00000267532.7	Overlaps	ENSMUSG00000134819.1	lncRNA	0.377
1	ENSG00000267577.2	Included	ENSMUSG00000085725.4	lncRNA	0.154
1	ENSG00000267607.2	Included	ENSMUSG00000110790.3	lncRNA	0.246
1	ENSG00000267617.3	Overlaps	ENSMUSG00000101153.3	lncRNA	0.145
1	ENSG00000267658.2	Overlaps	ENSMUSG00000134766.1	lncRNA	0.468
1	ENSG00000267662.2	Overlaps,Included	ENSMUSG00000129177.1	lncRNA	0.398
1	ENSG00000267707.2	Included	ENSMUSG00000128726.1	lncRNA	0.984
1	ENSG00000267774.2	Overlaps	ENSMUSG00000085055.4	lncRNA	0.209
1	ENSG00000267905.5	Overlaps	ENSMUSG00000143157.1	lncRNA	0.556
1	ENSG00000268189.3	Overlaps	ENSMUSG00000132159.1	lncRNA	0.217
1	ENSG00000268756.2	Included	ENSMUSG00000139687.1	lncRNA	0.212
1	ENSG00000268858.3	Overlaps	ENSMUSG00000126923.1	lncRNA	0.169
1	ENSG00000268894.8	Overlaps,Included	ENSMUSG00000101079.2	lncRNA	0.083
1	ENSG00000269176.2	Included	ENSMUSG00000120814.2	lncRNA	0.650
1	ENSG00000269210.4	Included	ENSMUSG00000066938.4	lncRNA	0.501
1	ENSG00000269386.7	Included	ENSMUSG00000090952.5	lncRNA	0.154
1	ENSG00000269707.3	Overlaps	ENSMUSG00000093436.8	lncRNA	0.238
1	ENSG00000269821.2	Included	ENSMUSG00000101609.5	lncRNA	0.116
1	ENSG00000269846.2	Overlaps,Included	ENSMUSG00000142757.1	lncRNA	0.272
1	ENSG00000269893.11	Included	ENSMUSG00000104960.4	lncRNA	0.081
1	ENSG00000269915.1	Included	ENSMUSG00000086844.4	lncRNA	0.129
1	ENSG00000269929.7	Equal,Overlaps,Included	ENSMUSG00000097375.5	lncRNA	0.469
1	ENSG00000269957.7	Included,Overlaps	ENSMUSG00000128234.1	lncRNA	0.141
1	ENSG00000270049.5	Included	ENSMUSG00000104168.4	lncRNA	0.121
1	ENSG00000270066.4	Included	ENSMUSG00000130617.1	lncRNA	0.279
1	ENSG00000270069.5	Overlaps,Included,Equal,Extends	ENSMUSG00000097497.4	lncRNA	0.314
1	ENSG00000270071.6	Overlaps,Included	ENSMUSG00000131858.1	lncRNA	0.455
1	ENSG00000270103.3	Included	ENSMUSG00000134044.1	lncRNA	1.0
1	ENSG00000270111.5	Overlaps,Included	ENSMUSG00000099424.2	lncRNA	0.217
1	ENSG00000270344.5	Overlaps,Included	ENSMUSG00000112346.3	lncRNA	0.140
1	ENSG00000270362.3	Included	ENSMUSG00000101144.3	lncRNA	0.164
1	ENSG00000270673.3	Included	ENSMUSG00000123098.1	lncRNA	0.316
1	ENSG00000270866.2	Overlaps,Included	ENSMUSG00000098659.10	lncRNA	0.961
1	ENSG00000270933.3	Included	ENSMUSG00000128139.1,ENSMUSG00000128062.1	lncRNA	0.224
1	ENSG00000270959.3	Included	ENSMUSG00000119959.2	lncRNA	0.385
1	ENSG00000271065.2	Overlaps,Included	ENSMUSG00000116504.4	lncRNA	0.454
1	ENSG00000271086.8	Overlaps,Included	ENSMUSG00000123812.1,ENSMUSG00000132842.1,ENSMUSG00000120048.2	lncRNA	0.120
1	ENSG00000271434.3	Overlaps	ENSMUSG00000087657.9	lncRNA	0.678
1	ENSG00000271474.2	Overlaps	ENSMUSG00000089737.2	lncRNA	0.354
1	ENSG00000271848.3	Overlaps	ENSMUSG00000130066.1	lncRNA	0.150
1	ENSG00000271860.10	Overlaps,Included,Extends	ENSMUSG00000141017.1,ENSMUSG00000100395.2,ENSMUSG00000099150.3,ENSMUSG00000124854.1	lncRNA	0.301
1	ENSG00000271874.2	Included	ENSMUSG00000096971.5	lncRNA	0.190
1	ENSG00000271966.2	Overlaps	ENSMUSG00000127523.1	lncRNA	0.309
1	ENSG00000272043.3	Overlaps	ENSMUSG00000130257.1	lncRNA	0.396
1	ENSG00000272086.3	Included	ENSMUSG00000120063.2	lncRNA	0.106
1	ENSG00000272163.3	Overlaps	ENSMUSG00000129504.1	lncRNA	0.822
1	ENSG00000272168.11	Extends,Included,Overlaps	ENSMUSG00000113216.4,ENSMUSG00000085936.10	lncRNA	0.183
1	ENSG00000272205.3	Overlaps,Included	ENSMUSG00000139496.1	lncRNA	0.608
1	ENSG00000272269.3	Overlaps	ENSMUSG00000120329.2	lncRNA	0.477
1	ENSG00000272282.2	Overlaps	ENSMUSG00000110692.3	lncRNA	0.129
1	ENSG00000272288.9	Overlaps	ENSMUSG00000130205.1	lncRNA	0.226
1	ENSG00000272447.1	Overlaps	ENSMUSG00000137021.1	lncRNA	0.237
1	ENSG00000272463.3	Included	ENSMUSG00000132886.1	lncRNA	0.059
1	ENSG00000272525.3	Included	ENSMUSG00000048603.11	lncRNA	0.092
1	ENSG00000272562.3	Overlaps	ENSMUSG00000073485.5	lncRNA	0.379
1	ENSG00000272568.7	Overlaps,Included,Extends	ENSMUSG00000108255.3,ENSMUSG00000108175.3	lncRNA	0.323
1	ENSG00000272606.3	Overlaps	ENSMUSG00000086725.3	lncRNA	0.141
1	ENSG00000272622.3	Overlaps	ENSMUSG00000127560.1	lncRNA	0.162
1	ENSG00000272668.3	Overlaps	ENSMUSG00000085184.11	lncRNA	0.279
1	ENSG00000272691.2	Overlaps,Included	ENSMUSG00000097183.5	lncRNA	0.798
1	ENSG00000272701.3	Overlaps	ENSMUSG00000107825.2	lncRNA	0.119
1	ENSG00000272763.2	Overlaps,Included	ENSMUSG00000078706.7	lncRNA	0.462
1	ENSG00000272768.2	Overlaps	ENSMUSG00000086839.9	lncRNA	0.477
1	ENSG00000272784.1	Overlaps	ENSMUSG00000125781.1	lncRNA	0.761
1	ENSG00000272801.1	Overlaps	ENSMUSG00000101298.2	lncRNA	0.986
1	ENSG00000272841.1	Overlaps	ENSMUSG00000097350.5	lncRNA	0.223
1	ENSG00000272849.1	Included	ENSMUSG00000104156.4	lncRNA	0.356
1	ENSG00000272888.9	Equal,Overlaps,Included	ENSMUSG00000101970.11	lncRNA	0.268
1	ENSG00000272914.1	Overlaps	ENSMUSG00000129803.1	lncRNA	0.400
1	ENSG00000272975.3	Overlaps	ENSMUSG00000085348.3	lncRNA	0.168
1	ENSG00000273015.3	Overlaps	ENSMUSG00000097536.4	lncRNA	0.070
1	ENSG00000273062.1	Included	ENSMUSG00000101905.3	lncRNA	0.360
1	ENSG00000273080.3	Included	ENSMUSG00000125988.1	lncRNA	0.245
1	ENSG00000273082.2	Overlaps	ENSMUSG00000130160.1	lncRNA	0.468
1	ENSG00000273084.3	Overlaps,Included	ENSMUSG00000119979.2,ENSMUSG00000119945.2	lncRNA	0.284
1	ENSG00000273248.3	Overlaps	ENSMUSG00000122612.1	lncRNA	0.803
1	ENSG00000273356.1	Overlaps,Included	ENSMUSG00000142300.1	lncRNA	0.354
1	ENSG00000273433.1	Overlaps	ENSMUSG00000101298.2	lncRNA	0.873
1	ENSG00000273456.3	Included,Overlaps	ENSMUSG00000119961.2	lncRNA	0.887
1	ENSG00000273565.3	Included	ENSMUSG00000113488.3	lncRNA	0.570
1	ENSG00000273618.1	Overlaps	ENSMUSG00000093452.6	lncRNA	0.577
1	ENSG00000273702.2	Included	ENSMUSG00000120202.2	lncRNA	0.166
1	ENSG00000274021.1	Included	ENSMUSG00000120503.2	lncRNA	0.683
1	ENSG00000274259.3	Included	ENSMUSG00000120301.2	lncRNA	0.109
1	ENSG00000274292.3	Included	ENSMUSG00000104156.4	lncRNA	0.925
1	ENSG00000274425.1	Included	ENSMUSG00000086016.3	lncRNA	0.061
1	ENSG00000274565.2	Overlaps,Equal	ENSMUSG00000123421.1	lncRNA	0.553
1	ENSG00000274895.1	Overlaps	ENSMUSG00000079045.6	lncRNA	0.098
1	ENSG00000275038.2	Overlaps	ENSMUSG00000087501.3	lncRNA	0.199
1	ENSG00000275180.3	Included	ENSMUSG00000121658.1	lncRNA	0.168
1	ENSG00000275198.2	Included	ENSMUSG00000072884.12	lncRNA	0.117
1	ENSG00000275202.1	Overlaps	ENSMUSG00000139472.1	lncRNA	0.136
1	ENSG00000275322.2	Overlaps	ENSMUSG00000109364.2	lncRNA	0.938
1	ENSG00000275443.3	Overlaps,Included	ENSMUSG00000101559.3,ENSMUSG00000122071.1	lncRNA	0.372
1	ENSG00000275454.1	Overlaps	ENSMUSG00000135913.1	lncRNA	0.340
1	ENSG00000275457.2	Included	ENSMUSG00000127403.1	lncRNA	0.233
1	ENSG00000275484.1	Overlaps	ENSMUSG00000135663.1	lncRNA	0.972
1	ENSG00000275532.3	Included,Overlaps	ENSMUSG00000138664.1	lncRNA	0.260
1	ENSG00000275549.1	Overlaps	ENSMUSG00000138353.1	lncRNA	0.111
1	ENSG00000275741.2	Overlaps,Included	ENSMUSG00000096938.9	lncRNA	0.109
1	ENSG00000275807.2	Overlaps,Included	ENSMUSG00000141936.1	lncRNA	0.554
1	ENSG00000275888.1	Overlaps	ENSMUSG00000100629.2	lncRNA	0.952
1	ENSG00000276012.1	Equal	ENSMUSG00000101445.2	lncRNA	0.536
1	ENSG00000276116.3	Included	ENSMUSG00000112150.2	lncRNA	0.210
1	ENSG00000276384.2	Overlaps	ENSMUSG00000085890.10	lncRNA	0.290
1	ENSG00000276407.6	Overlaps,Included	ENSMUSG00000097184.5	lncRNA	0.106
1	ENSG00000276707.1	Overlaps	ENSMUSG00000087211.10	lncRNA	0.604
1	ENSG00000276728.3	Overlaps	ENSMUSG00000120351.2	lncRNA	0.521
1	ENSG00000277268.3	Equal,Included,Overlaps	ENSMUSG00000087211.10	lncRNA	0.164
1	ENSG00000277930.2	Overlaps	ENSMUSG00000139703.1	lncRNA	0.300
1	ENSG00000277969.3	Included	ENSMUSG00000138623.1	lncRNA	0.145
1	ENSG00000278022.2	Included	ENSMUSG00000127125.1	lncRNA	0.150
1	ENSG00000278058.2	Overlaps,Included,Extends	ENSMUSG00000124148.1,ENSMUSG00000124235.1	lncRNA	0.356
1	ENSG00000278156.4	Overlaps,Included	ENSMUSG00000136079.1	lncRNA	0.220
1	ENSG00000278200.2	Overlaps	ENSMUSG00000126334.1	lncRNA	0.159
1	ENSG00000278722.1	Overlaps	ENSMUSG00000126219.1	lncRNA	1.0
1	ENSG00000278768.5	Overlaps	ENSMUSG00000089810.2	lncRNA	0.660
1	ENSG00000278901.1	Overlaps	ENSMUSG00000073594.4	lncRNA	0.902
1	ENSG00000278915.1	Overlaps	ENSMUSG00000103384.2	lncRNA	0.648
1	ENSG00000279082.6	Overlaps,Included	ENSMUSG00000086509.4	lncRNA	0.170
1	ENSG00000279088.3	Included,Overlaps	ENSMUSG00000137335.1	lncRNA	0.126
1	ENSG00000279440.1	Overlaps	ENSMUSG00000106060.3	lncRNA	0.188
1	ENSG00000279529.3	Included	ENSMUSG00000097000.5	lncRNA	0.091
1	ENSG00000279658.2	Overlaps	ENSMUSG00000141304.1	lncRNA	0.513
1	ENSG00000279873.3	Overlaps,Included	ENSMUSG00000117393.4,ENSMUSG00000120263.2	lncRNA	0.187
1	ENSG00000280213.1	Overlaps	ENSMUSG00000010492.12	lncRNA	0.077
1	ENSG00000280409.2	Overlaps,Included	ENSMUSG00000139113.1	lncRNA	0.135
1	ENSG00000280953.3	Included,Overlaps	ENSMUSG00000109898.3	lncRNA	0.320
1	ENSG00000281376.1	Extends	ENSMUSG00000128466.1	lncRNA	0.904
1	ENSG00000281809.2	Overlaps,Included	ENSMUSG00000038408.17	lncRNA	0.124
1	ENSG00000281832.2	Overlaps	ENSMUSG00000126055.1	lncRNA	0.377
1	ENSG00000281880.2	Overlaps,Included	ENSMUSG00000086029.9,ENSMUSG00000102424.3	lncRNA	0.273
1	ENSG00000282728.2	Included,Overlaps	ENSMUSG00000111602.3	lncRNA	0.131
1	ENSG00000282849.2	Overlaps	ENSMUSG00000120728.2	lncRNA	0.347
1	ENSG00000283010.2	Overlaps,Equal	ENSMUSG00000107859.3	lncRNA	0.762
1	ENSG00000283031.2	Overlaps	ENSMUSG00000144158.1	lncRNA	0.083
1	ENSG00000283096.1	Overlaps	ENSMUSG00000089887.4	lncRNA	0.927
1	ENSG00000283175.2	Overlaps	ENSMUSG00000109783.2	lncRNA	0.175
1	ENSG00000283213.2	Overlaps	ENSMUSG00000108351.3	lncRNA	0.568
1	ENSG00000283341.5	Overlaps,Included	ENSMUSG00000075020.9	lncRNA	0.099
1	ENSG00000283422.2	Overlaps,Included	ENSMUSG00000111531.3	lncRNA	0.093
1	ENSG00000283423.2	Overlaps	ENSMUSG00000110023.3	lncRNA	0.761
1	ENSG00000283638.4	Included	ENSMUSG00000086173.9	lncRNA	0.680
1	ENSG00000283849.1	Included	ENSMUSG00000111639.3	lncRNA	0.422
1	ENSG00000283959.3	Overlaps,Included	ENSMUSG00000115456.3	lncRNA	0.175
1	ENSG00000284196.4	Included	ENSMUSG00000113100.2	lncRNA	0.093
1	ENSG00000284618.1	Included	ENSMUSG00000102869.5	lncRNA	0.500
1	ENSG00000284623.2	Overlaps	ENSMUSG00000073759.8	lncRNA	0.376
1	ENSG00000284738.3	Overlaps,Included	ENSMUSG00000105350.4	lncRNA	0.222
1	ENSG00000285016.2	Included	ENSMUSG00000074813.17	lncRNA	0.097
1	ENSG00000285169.3	Overlaps,Included	ENSMUSG00000138846.1	lncRNA	0.315
1	ENSG00000285205.2	Included	ENSMUSG00000114826.4	lncRNA	0.874
1	ENSG00000285219.5	Overlaps,Included	ENSMUSG00000114841.3	lncRNA	0.149
1	ENSG00000285278.2	Extends	ENSMUSG00000114936.2	lncRNA	0.890
1	ENSG00000285367.4	Included,Overlaps	ENSMUSG00000120400.2	lncRNA	0.165
1	ENSG00000285454.2	Included	ENSMUSG00000097840.3,ENSMUSG00000107385.6	lncRNA	0.060
1	ENSG00000285513.1	Equal	ENSMUSG00000074373.8	lncRNA	0.924
1	ENSG00000285541.1	Overlaps	ENSMUSG00000125832.1	lncRNA	0.118
1	ENSG00000285587.2	Included,Overlaps	ENSMUSG00000136259.1	lncRNA	0.089
1	ENSG00000285592.2	Included,Overlaps	ENSMUSG00000137896.1	lncRNA	0.279
1	ENSG00000285601.2	Included	ENSMUSG00000120180.2	lncRNA	0.065
1	ENSG00000285608.1	Overlaps	ENSMUSG00000112437.3	lncRNA	0.834
1	ENSG00000285632.2	Included	ENSMUSG00000091514.5	lncRNA	0.359
1	ENSG00000285700.2	Overlaps	ENSMUSG00000134752.1	lncRNA	0.952
1	ENSG00000285717.1	Included	ENSMUSG00000114249.3	lncRNA	0.070
1	ENSG00000285796.2	Included	ENSMUSG00000140336.1	lncRNA	0.059
1	ENSG00000285800.2	Overlaps	ENSMUSG00000141217.1	lncRNA	0.077
1	ENSG00000285844.2	Overlaps	ENSMUSG00000123368.1	lncRNA	0.429
1	ENSG00000285866.2	Overlaps,Included	ENSMUSG00000108800.3	lncRNA	0.203
1	ENSG00000285938.2	Overlaps,Included	ENSMUSG00000116290.3	lncRNA	0.500
1	ENSG00000285940.5	Included,Overlaps	ENSMUSG00000120137.2	lncRNA	0.210
1	ENSG00000286041.2	Overlaps,Included	ENSMUSG00000044997.5	lncRNA	0.318
1	ENSG00000286043.2	Overlaps,Included	ENSMUSG00000085282.11	lncRNA	0.392
1	ENSG00000286069.3	Overlaps,Included	ENSMUSG00000128537.1	lncRNA	0.093
1	ENSG00000286072.2	Overlaps	ENSMUSG00000138672.1	lncRNA	0.487
1	ENSG00000286181.1	Overlaps	ENSMUSG00000039545.17	lncRNA	0.320
1	ENSG00000286214.1	Included	ENSMUSG00000121179.2	lncRNA	0.193
1	ENSG00000286257.3	Overlaps,Included	ENSMUSG00000115398.4	lncRNA	0.342
1	ENSG00000286289.2	Included	ENSMUSG00000057359.8	lncRNA	0.343
1	ENSG00000286353.2	Overlaps	ENSMUSG00000134124.1	lncRNA	0.573
1	ENSG00000286356.2	Overlaps	ENSMUSG00000085230.3	lncRNA	0.405
1	ENSG00000286380.4	Included,Overlaps	ENSMUSG00000126784.1	lncRNA	0.166
1	ENSG00000286383.3	Included	ENSMUSG00000132769.1	lncRNA	0.077
