spec	filterThreshold	supportedICs	percsupportedICs	tech	support
Mv2	354	9258	72.7144	intergenic_pacBio+ONT_ICs	supported
Mv2	355	263740	64.7701	all_ICs	supported
Mv2	355	35759	80.9485	all_pacBioOnly_ICs	supported
Mv2	355	124851	50.5433	all_ONTonly_ICs	supported
Mv2	355	103130	88.9044	all_pacBio+ONT_ICs	supported
Mv2	355	67869	54.4468	novel_ICs	supported
Mv2	355	7408	70.9375	novel_pacBioOnly_ICs	supported
Mv2	355	35566	42.6236	novel_ONTonly_ICs	supported
Mv2	355	24895	80.9146	novel_pacBio+ONT_ICs	supported
Mv2	355	25828	46.9796	intergenic_ICs	supported
Mv2	355	1104	42.5762	intergenic_pacBioOnly_ICs	supported
Mv2	355	15474	39.0245	intergenic_ONTonly_ICs	supported
Mv2	355	9250	72.6516	intergenic_pacBio+ONT_ICs	supported
Mv2	356	263634	64.7441	all_ICs	supported
Mv2	356	35753	80.9349	all_pacBioOnly_ICs	supported
Mv2	356	124770	50.5105	all_ONTonly_ICs	supported
Mv2	356	103111	88.888	all_pacBio+ONT_ICs	supported
Mv2	356	67828	54.4139	novel_ICs	supported
Mv2	356	7408	70.9375	novel_pacBioOnly_ICs	supported
Mv2	356	35535	42.5865	novel_ONTonly_ICs	supported
Mv2	356	24885	80.8821	novel_pacBio+ONT_ICs	supported
Mv2	356	25803	46.9342	intergenic_ICs	supported
Mv2	356	1104	42.5762	intergenic_pacBioOnly_ICs	supported
Mv2	356	15456	38.9791	intergenic_ONTonly_ICs	supported
Mv2	356	9243	72.5966	intergenic_pacBio+ONT_ICs	supported
Mv2	357	263528	64.718	all_ICs	supported
Mv2	357	35741	80.9078	all_pacBioOnly_ICs	supported
Mv2	357	124692	50.4789	all_ONTonly_ICs	supported
Mv2	357	103095	88.8742	all_pacBio+ONT_ICs	supported
Mv2	357	67775	54.3714	novel_ICs	supported
Mv2	357	7402	70.88	novel_pacBioOnly_ICs	supported
Mv2	357	35497	42.5409	novel_ONTonly_ICs	supported
Mv2	357	24876	80.8529	novel_pacBio+ONT_ICs	supported
Mv2	357	25783	46.8978	intergenic_ICs	supported
Mv2	357	1103	42.5376	intergenic_pacBioOnly_ICs	supported
Mv2	357	15443	38.9463	intergenic_ONTonly_ICs	supported
Mv2	357	9237	72.5495	intergenic_pacBio+ONT_ICs	supported
Mv2	358	263409	64.6888	all_ICs	supported
Mv2	358	35733	80.8896	all_pacBioOnly_ICs	supported
Mv2	358	124601	50.4421	all_ONTonly_ICs	supported
Mv2	358	103075	88.857	all_pacBio+ONT_ICs	supported
Mv2	358	67723	54.3297	novel_ICs	supported
Mv2	358	7398	70.8417	novel_pacBioOnly_ICs	supported
Mv2	358	35460	42.4966	novel_ONTonly_ICs	supported
Mv2	358	24865	80.8171	novel_pacBio+ONT_ICs	supported
Mv2	358	25755	46.8469	intergenic_ICs	supported
Mv2	358	1101	42.4605	intergenic_pacBioOnly_ICs	supported
Mv2	358	15423	38.8959	intergenic_ONTonly_ICs	supported
Mv2	358	9231	72.5024	intergenic_pacBio+ONT_ICs	supported
Mv2	359	263322	64.6675	all_ICs	supported
Mv2	359	35726	80.8738	all_pacBioOnly_ICs	supported
Mv2	359	124538	50.4166	all_ONTonly_ICs	supported
Mv2	359	103058	88.8423	all_pacBio+ONT_ICs	supported
Mv2	359	67685	54.2992	novel_ICs	supported
Mv2	359	7393	70.7938	novel_pacBioOnly_ICs	supported
Mv2	359	35434	42.4654	novel_ONTonly_ICs	supported
Mv2	359	24858	80.7944	novel_pacBio+ONT_ICs	supported
Mv2	359	25732	46.805	intergenic_ICs	supported
Mv2	359	1099	42.3833	intergenic_pacBioOnly_ICs	supported
Mv2	359	15408	38.8581	intergenic_ONTonly_ICs	supported
Mv2	359	9225	72.4552	intergenic_pacBio+ONT_ICs	supported
Mv2	35	327866	80.5184	all_ICs	supported
Mv2	35	40120	90.8206	all_pacBioOnly_ICs	supported
Mv2	35	176274	71.3608	all_ONTonly_ICs	supported
Mv2	35	111472	96.0957	all_pacBio+ONT_ICs	supported
Mv2	35	96730	77.6	novel_ICs	supported
Mv2	35	9040	86.5652	novel_pacBioOnly_ICs	supported
Mv2	35	58751	70.4094	novel_ONTonly_ICs	supported
Mv2	35	28939	94.0586	novel_pacBio+ONT_ICs	supported
Mv2	35	41683	75.819	intergenic_ICs	supported
Mv2	35	1918	73.9684	intergenic_pacBioOnly_ICs	supported
Mv2	35	28101	70.8691	intergenic_ONTonly_ICs	supported
Mv2	35	11664	91.6117	intergenic_pacBio+ONT_ICs	supported
Mv2	360	263225	64.6436	all_ICs	supported
Mv2	360	35718	80.8557	all_pacBioOnly_ICs	supported
Mv2	360	124474	50.3907	all_ONTonly_ICs	supported
Mv2	360	103033	88.8208	all_pacBio+ONT_ICs	supported
Mv2	360	67646	54.2679	novel_ICs	supported
Mv2	360	7388	70.746	novel_pacBioOnly_ICs	supported
Mv2	360	35409	42.4355	novel_ONTonly_ICs	supported
Mv2	360	24849	80.7651	novel_pacBio+ONT_ICs	supported
Mv2	360	25714	46.7723	intergenic_ICs	supported
Mv2	360	1095	42.2291	intergenic_pacBioOnly_ICs	supported
Mv2	360	15401	38.8404	intergenic_ONTonly_ICs	supported
Mv2	360	9218	72.4003	intergenic_pacBio+ONT_ICs	supported
Mv2	361	263123	64.6186	all_ICs	supported
Mv2	361	35707	80.8308	all_pacBioOnly_ICs	supported
Mv2	361	124403	50.3619	all_ONTonly_ICs	supported
Mv2	361	103013	88.8035	all_pacBio+ONT_ICs	supported
Mv2	361	67589	54.2222	novel_ICs	supported
Mv2	361	7379	70.6598	novel_pacBioOnly_ICs	supported
Mv2	361	35367	42.3851	novel_ONTonly_ICs	supported
Mv2	361	24843	80.7456	novel_pacBio+ONT_ICs	supported
Mv2	361	25692	46.7323	intergenic_ICs	supported
Mv2	361	1094	42.1905	intergenic_pacBioOnly_ICs	supported
Mv2	361	15381	38.79	intergenic_ONTonly_ICs	supported
Mv2	361	9217	72.3924	intergenic_pacBio+ONT_ICs	supported
Mv2	362	263026	64.5948	all_ICs	supported
Mv2	362	35703	80.8217	all_pacBioOnly_ICs	supported
Mv2	362	124326	50.3307	all_ONTonly_ICs	supported
Mv2	362	102997	88.7898	all_pacBio+ONT_ICs	supported
Mv2	362	67546	54.1877	novel_ICs	supported
Mv2	362	7379	70.6598	novel_pacBioOnly_ICs	supported
Mv2	362	35330	42.3408	novel_ONTonly_ICs	supported
Mv2	362	24837	80.7261	novel_pacBio+ONT_ICs	supported
Mv2	362	25667	46.6868	intergenic_ICs	supported
Mv2	362	1094	42.1905	intergenic_pacBioOnly_ICs	supported
Mv2	362	15360	38.737	intergenic_ONTonly_ICs	supported
Mv2	362	9213	72.361	intergenic_pacBio+ONT_ICs	supported
Mv2	363	262934	64.5722	all_ICs	supported
Mv2	363	35696	80.8059	all_pacBioOnly_ICs	supported
Mv2	363	124253	50.3012	all_ONTonly_ICs	supported
Mv2	363	102985	88.7794	all_pacBio+ONT_ICs	supported
Mv2	363	67494	54.1459	novel_ICs	supported
Mv2	363	7376	70.631	novel_pacBioOnly_ICs	supported
Mv2	363	35288	42.2905	novel_ONTonly_ICs	supported
Mv2	363	24830	80.7034	novel_pacBio+ONT_ICs	supported
Mv2	363	25638	46.634	intergenic_ICs	supported
Mv2	363	1094	42.1905	intergenic_pacBioOnly_ICs	supported
Mv2	363	15335	38.674	intergenic_ONTonly_ICs	supported
Mv2	363	9209	72.3296	intergenic_pacBio+ONT_ICs	supported
Mv2	364	262832	64.5471	all_ICs	supported
Mv2	364	35687	80.7855	all_pacBioOnly_ICs	supported
Mv2	364	124174	50.2692	all_ONTonly_ICs	supported
Mv2	364	102971	88.7673	all_pacBio+ONT_ICs	supported
Mv2	364	67455	54.1147	novel_ICs	supported
Mv2	364	7373	70.6023	novel_pacBioOnly_ICs	supported
Mv2	364	35256	42.2521	novel_ONTonly_ICs	supported
Mv2	364	24826	80.6904	novel_pacBio+ONT_ICs	supported
Mv2	364	25614	46.5904	intergenic_ICs	supported
Mv2	364	1093	42.1519	intergenic_pacBioOnly_ICs	supported
Mv2	364	15314	38.621	intergenic_ONTonly_ICs	supported
Mv2	364	9207	72.3139	intergenic_pacBio+ONT_ICs	supported
Mv2	365	262722	64.5201	all_ICs	supported
Mv2	365	35679	80.7674	all_pacBioOnly_ICs	supported
Mv2	365	124089	50.2348	all_ONTonly_ICs	supported
Mv2	365	102954	88.7527	all_pacBio+ONT_ICs	supported
Mv2	365	67392	54.0641	novel_ICs	supported
Mv2	365	7367	70.5449	novel_pacBioOnly_ICs	supported
Mv2	365	35213	42.2006	novel_ONTonly_ICs	supported
Mv2	365	24812	80.6448	novel_pacBio+ONT_ICs	supported
Mv2	365	25583	46.534	intergenic_ICs	supported
Mv2	365	1093	42.1519	intergenic_pacBioOnly_ICs	supported
Mv2	365	15292	38.5655	intergenic_ONTonly_ICs	supported
Mv2	365	9198	72.2432	intergenic_pacBio+ONT_ICs	supported
Mv2	366	262608	64.4921	all_ICs	supported
Mv2	366	35675	80.7583	all_pacBioOnly_ICs	supported
Mv2	366	123990	50.1947	all_ONTonly_ICs	supported
Mv2	366	102943	88.7432	all_pacBio+ONT_ICs	supported
Mv2	366	67349	54.0296	novel_ICs	supported
Mv2	366	7366	70.5353	novel_pacBioOnly_ICs	supported
Mv2	366	35173	42.1526	novel_ONTonly_ICs	supported
Mv2	366	24810	80.6383	novel_pacBio+ONT_ICs	supported
Mv2	366	25554	46.4813	intergenic_ICs	supported
Mv2	366	1093	42.1519	intergenic_pacBioOnly_ICs	supported
Mv2	366	15265	38.4974	intergenic_ONTonly_ICs	supported
Mv2	366	9196	72.2275	intergenic_pacBio+ONT_ICs	supported
Mv2	367	262504	64.4666	all_ICs	supported
Mv2	367	35666	80.738	all_pacBioOnly_ICs	supported
Mv2	367	123913	50.1636	all_ONTonly_ICs	supported
Mv2	367	102925	88.7277	all_pacBio+ONT_ICs	supported
Mv2	367	67300	53.9903	novel_ICs	supported
Mv2	367	7363	70.5066	novel_pacBioOnly_ICs	supported
Mv2	367	35133	42.1047	novel_ONTonly_ICs	supported
Mv2	367	24804	80.6188	novel_pacBio+ONT_ICs	supported
Mv2	367	25525	46.4285	intergenic_ICs	supported
Mv2	367	1092	42.1134	intergenic_pacBioOnly_ICs	supported
Mv2	367	15242	38.4394	intergenic_ONTonly_ICs	supported
Mv2	367	9191	72.1882	intergenic_pacBio+ONT_ICs	supported
Mv2	368	262400	64.441	all_ICs	supported
Mv2	368	35661	80.7267	all_pacBioOnly_ICs	supported
Mv2	368	123835	50.132	all_ONTonly_ICs	supported
Mv2	368	102904	88.7096	all_pacBio+ONT_ICs	supported
Mv2	368	67244	53.9454	novel_ICs	supported
Mv2	368	7362	70.497	novel_pacBioOnly_ICs	supported
Mv2	368	35090	42.0532	novel_ONTonly_ICs	supported
Mv2	368	24792	80.5798	novel_pacBio+ONT_ICs	supported
Mv2	368	25500	46.383	intergenic_ICs	supported
Mv2	368	1092	42.1134	intergenic_pacBioOnly_ICs	supported
Mv2	368	15223	38.3915	intergenic_ONTonly_ICs	supported
Mv2	368	9185	72.1411	intergenic_pacBio+ONT_ICs	supported
Mv2	369	262329	64.4236	all_ICs	supported
Mv2	369	35656	80.7153	all_pacBioOnly_ICs	supported
Mv2	369	123780	50.1097	all_ONTonly_ICs	supported
Mv2	369	102893	88.7001	all_pacBio+ONT_ICs	supported
Mv2	369	67207	53.9157	novel_ICs	supported
Mv2	369	7359	70.4683	novel_pacBioOnly_ICs	supported
Mv2	369	35060	42.0172	novel_ONTonly_ICs	supported
Mv2	369	24788	80.5668	novel_pacBio+ONT_ICs	supported
Mv2	369	25479	46.3448	intergenic_ICs	supported
Mv2	369	1089	41.9977	intergenic_pacBioOnly_ICs	supported
Mv2	369	15208	38.3537	intergenic_ONTonly_ICs	supported
Mv2	369	9182	72.1175	intergenic_pacBio+ONT_ICs	supported
Mv2	36	327307	80.3811	all_ICs	supported
Mv2	36	40089	90.7504	all_pacBioOnly_ICs	supported
Mv2	36	175789	71.1644	all_ONTonly_ICs	supported
Mv2	36	111429	96.0587	all_pacBio+ONT_ICs	supported
Mv2	36	96492	77.4091	novel_ICs	supported
Mv2	36	9029	86.4598	novel_pacBioOnly_ICs	supported
Mv2	36	58545	70.1625	novel_ONTonly_ICs	supported
Mv2	36	28918	93.9903	novel_pacBio+ONT_ICs	supported
Mv2	36	41550	75.5771	intergenic_ICs	supported
Mv2	36	1911	73.6984	intergenic_pacBioOnly_ICs	supported
Mv2	36	27985	70.5765	intergenic_ONTonly_ICs	supported
Mv2	36	11654	91.5331	intergenic_pacBio+ONT_ICs	supported
Mv2	370	262216	64.3958	all_ICs	supported
Mv2	370	35648	80.6972	all_pacBioOnly_ICs	supported
Mv2	370	123704	50.0789	all_ONTonly_ICs	supported
Mv2	370	102864	88.6751	all_pacBio+ONT_ICs	supported
Mv2	370	67152	53.8716	novel_ICs	supported
Mv2	370	7355	70.43	novel_pacBioOnly_ICs	supported
Mv2	370	35027	41.9777	novel_ONTonly_ICs	supported
Mv2	370	24770	80.5083	novel_pacBio+ONT_ICs	supported
Mv2	370	25440	46.2739	intergenic_ICs	supported
Mv2	370	1087	41.9206	intergenic_pacBioOnly_ICs	supported
Mv2	370	15186	38.2982	intergenic_ONTonly_ICs	supported
Mv2	370	9167	71.9997	intergenic_pacBio+ONT_ICs	supported
Mv2	371	262132	64.3752	all_ICs	supported
Mv2	371	35640	80.6791	all_pacBioOnly_ICs	supported
Mv2	371	123643	50.0542	all_ONTonly_ICs	supported
Mv2	371	102849	88.6622	all_pacBio+ONT_ICs	supported
Mv2	371	67116	53.8427	novel_ICs	supported
Mv2	371	7353	70.4108	novel_pacBioOnly_ICs	supported
Mv2	371	34998	41.9429	novel_ONTonly_ICs	supported
Mv2	371	24765	80.4921	novel_pacBio+ONT_ICs	supported
Mv2	371	25424	46.2448	intergenic_ICs	supported
Mv2	371	1087	41.9206	intergenic_pacBioOnly_ICs	supported
Mv2	371	15175	38.2705	intergenic_ONTonly_ICs	supported
Mv2	371	9162	71.9604	intergenic_pacBio+ONT_ICs	supported
Mv2	372	262023	64.3484	all_ICs	supported
Mv2	372	35635	80.6678	all_pacBioOnly_ICs	supported
Mv2	372	123556	50.019	all_ONTonly_ICs	supported
Mv2	372	102832	88.6475	all_pacBio+ONT_ICs	supported
Mv2	372	67068	53.8042	novel_ICs	supported
Mv2	372	7353	70.4108	novel_pacBioOnly_ICs	supported
Mv2	372	34958	41.895	novel_ONTonly_ICs	supported
Mv2	372	24757	80.4661	novel_pacBio+ONT_ICs	supported
Mv2	372	25396	46.1939	intergenic_ICs	supported
Mv2	372	1087	41.9206	intergenic_pacBioOnly_ICs	supported
Mv2	372	15153	38.215	intergenic_ONTonly_ICs	supported
Mv2	372	9156	71.9133	intergenic_pacBio+ONT_ICs	supported
Mv2	373	261920	64.3231	all_ICs	supported
Mv2	373	35629	80.6542	all_pacBioOnly_ICs	supported
Mv2	373	123478	49.9875	all_ONTonly_ICs	supported
Mv2	373	102813	88.6311	all_pacBio+ONT_ICs	supported
Mv2	373	67019	53.7649	novel_ICs	supported
Mv2	373	7351	70.3916	novel_pacBioOnly_ICs	supported
Mv2	373	34918	41.847	novel_ONTonly_ICs	supported
Mv2	373	24750	80.4433	novel_pacBio+ONT_ICs	supported
Mv2	373	25373	46.152	intergenic_ICs	supported
Mv2	373	1085	41.8434	intergenic_pacBioOnly_ICs	supported
Mv2	373	15136	38.1721	intergenic_ONTonly_ICs	supported
Mv2	373	9152	71.8819	intergenic_pacBio+ONT_ICs	supported
Mv2	374	261833	64.3018	all_ICs	supported
Mv2	374	35623	80.6406	all_pacBioOnly_ICs	supported
Mv2	374	123409	49.9595	all_ONTonly_ICs	supported
Mv2	374	102801	88.6208	all_pacBio+ONT_ICs	supported
Mv2	374	66970	53.7256	novel_ICs	supported
Mv2	374	7347	70.3533	novel_pacBioOnly_ICs	supported
Mv2	374	34882	41.8039	novel_ONTonly_ICs	supported
Mv2	374	24741	80.4141	novel_pacBio+ONT_ICs	supported
Mv2	374	25353	46.1156	intergenic_ICs	supported
Mv2	374	1084	41.8049	intergenic_pacBioOnly_ICs	supported
Mv2	374	15120	38.1317	intergenic_ONTonly_ICs	supported
Mv2	374	9149	71.8583	intergenic_pacBio+ONT_ICs	supported
Mv2	375	261722	64.2745	all_ICs	supported
Mv2	375	35614	80.6203	all_pacBioOnly_ICs	supported
Mv2	375	123324	49.9251	all_ONTonly_ICs	supported
Mv2	375	102784	88.6061	all_pacBio+ONT_ICs	supported
Mv2	375	66926	53.6903	novel_ICs	supported
Mv2	375	7344	70.3246	novel_pacBioOnly_ICs	supported
Mv2	375	34849	41.7643	novel_ONTonly_ICs	supported
Mv2	375	24733	80.3881	novel_pacBio+ONT_ICs	supported
Mv2	375	25338	46.0884	intergenic_ICs	supported
Mv2	375	1083	41.7663	intergenic_pacBioOnly_ICs	supported
Mv2	375	15110	38.1065	intergenic_ONTonly_ICs	supported
Mv2	375	9145	71.8269	intergenic_pacBio+ONT_ICs	supported
Mv2	376	261613	64.2478	all_ICs	supported
Mv2	376	35602	80.5931	all_pacBioOnly_ICs	supported
Mv2	376	123245	49.8931	all_ONTonly_ICs	supported
Mv2	376	102766	88.5906	all_pacBio+ONT_ICs	supported
Mv2	376	66890	53.6614	novel_ICs	supported
Mv2	376	7344	70.3246	novel_pacBioOnly_ICs	supported
Mv2	376	34817	41.726	novel_ONTonly_ICs	supported
Mv2	376	24729	80.3751	novel_pacBio+ONT_ICs	supported
Mv2	376	25318	46.052	intergenic_ICs	supported
Mv2	376	1083	41.7663	intergenic_pacBioOnly_ICs	supported
Mv2	376	15092	38.0611	intergenic_ONTonly_ICs	supported
Mv2	376	9143	71.8112	intergenic_pacBio+ONT_ICs	supported
Mv2	377	261508	64.222	all_ICs	supported
Mv2	377	35590	80.5659	all_pacBioOnly_ICs	supported
Mv2	377	123171	49.8632	all_ONTonly_ICs	supported
Mv2	377	102747	88.5742	all_pacBio+ONT_ICs	supported
Mv2	377	66834	53.6165	novel_ICs	supported
Mv2	377	7338	70.2672	novel_pacBioOnly_ICs	supported
Mv2	377	34779	41.6804	novel_ONTonly_ICs	supported
Mv2	377	24717	80.3361	novel_pacBio+ONT_ICs	supported
Mv2	377	25283	45.9883	intergenic_ICs	supported
Mv2	377	1080	41.6506	intergenic_pacBioOnly_ICs	supported
Mv2	377	15072	38.0107	intergenic_ONTonly_ICs	supported
Mv2	377	9131	71.7169	intergenic_pacBio+ONT_ICs	supported
Mv2	378	261416	64.1994	all_ICs	supported
Mv2	378	35582	80.5478	all_pacBioOnly_ICs	supported
Mv2	378	123101	49.8348	all_ONTonly_ICs	supported
Mv2	378	102733	88.5622	all_pacBio+ONT_ICs	supported
Mv2	378	66790	53.5812	novel_ICs	supported
Mv2	378	7336	70.248	novel_pacBioOnly_ICs	supported
Mv2	378	34743	41.6373	novel_ONTonly_ICs	supported
Mv2	378	24711	80.3166	novel_pacBio+ONT_ICs	supported
Mv2	378	25263	45.9519	intergenic_ICs	supported
Mv2	378	1080	41.6506	intergenic_pacBioOnly_ICs	supported
Mv2	378	15055	37.9678	intergenic_ONTonly_ICs	supported
Mv2	378	9128	71.6934	intergenic_pacBio+ONT_ICs	supported
Mv2	379	261308	64.1729	all_ICs	supported
Mv2	379	35573	80.5274	all_pacBioOnly_ICs	supported
Mv2	379	123019	49.8016	all_ONTonly_ICs	supported
Mv2	379	102716	88.5475	all_pacBio+ONT_ICs	supported
Mv2	379	66741	53.5419	novel_ICs	supported
Mv2	379	7333	70.2193	novel_pacBioOnly_ICs	supported
Mv2	379	34704	41.5906	novel_ONTonly_ICs	supported
Mv2	379	24704	80.2938	novel_pacBio+ONT_ICs	supported
Mv2	379	25236	45.9028	intergenic_ICs	supported
Mv2	379	1078	41.5735	intergenic_pacBioOnly_ICs	supported
Mv2	379	15033	37.9123	intergenic_ONTonly_ICs	supported
Mv2	379	9125	71.6698	intergenic_pacBio+ONT_ICs	supported
Mv2	37	326761	80.247	all_ICs	supported
Mv2	37	40051	90.6644	all_pacBioOnly_ICs	supported
Mv2	37	175329	70.9782	all_ONTonly_ICs	supported
Mv2	37	111381	96.0173	all_pacBio+ONT_ICs	supported
Mv2	37	96275	77.235	novel_ICs	supported
Mv2	37	9012	86.297	novel_pacBioOnly_ICs	supported
Mv2	37	58367	69.9492	novel_ONTonly_ICs	supported
Mv2	37	28896	93.9188	novel_pacBio+ONT_ICs	supported
Mv2	37	41434	75.3661	intergenic_ICs	supported
Mv2	37	1901	73.3128	intergenic_pacBioOnly_ICs	supported
Mv2	37	27890	70.3369	intergenic_ONTonly_ICs	supported
Mv2	37	11643	91.4467	intergenic_pacBio+ONT_ICs	supported
Mv2	380	261212	64.1493	all_ICs	supported
Mv2	380	35564	80.5071	all_pacBioOnly_ICs	supported
Mv2	380	122946	49.7721	all_ONTonly_ICs	supported
Mv2	380	102702	88.5354	all_pacBio+ONT_ICs	supported
Mv2	380	66708	53.5154	novel_ICs	supported
Mv2	380	7331	70.2001	novel_pacBioOnly_ICs	supported
Mv2	380	34682	41.5642	novel_ONTonly_ICs	supported
Mv2	380	24695	80.2646	novel_pacBio+ONT_ICs	supported
Mv2	380	25217	45.8683	intergenic_ICs	supported
Mv2	380	1077	41.5349	intergenic_pacBioOnly_ICs	supported
Mv2	380	15022	37.8846	intergenic_ONTonly_ICs	supported
Mv2	380	9118	71.6148	intergenic_pacBio+ONT_ICs	supported
Mv2	381	261118	64.1262	all_ICs	supported
Mv2	381	35560	80.498	all_pacBioOnly_ICs	supported
Mv2	381	122872	49.7421	all_ONTonly_ICs	supported
Mv2	381	102686	88.5217	all_pacBio+ONT_ICs	supported
Mv2	381	66668	53.4833	novel_ICs	supported
Mv2	381	7328	70.1714	novel_pacBioOnly_ICs	supported
Mv2	381	34653	41.5294	novel_ONTonly_ICs	supported
Mv2	381	24687	80.2386	novel_pacBio+ONT_ICs	supported
Mv2	381	25191	45.821	intergenic_ICs	supported
Mv2	381	1074	41.4192	intergenic_pacBioOnly_ICs	supported
Mv2	381	15006	37.8442	intergenic_ONTonly_ICs	supported
Mv2	381	9111	71.5598	intergenic_pacBio+ONT_ICs	supported
Mv2	382	261021	64.1024	all_ICs	supported
Mv2	382	35557	80.4912	all_pacBioOnly_ICs	supported
Mv2	382	122794	49.7105	all_ONTonly_ICs	supported
Mv2	382	102670	88.5079	all_pacBio+ONT_ICs	supported
Mv2	382	66623	53.4472	novel_ICs	supported
Mv2	382	7325	70.1427	novel_pacBioOnly_ICs	supported
Mv2	382	34619	41.4887	novel_ONTonly_ICs	supported
Mv2	382	24679	80.2126	novel_pacBio+ONT_ICs	supported
Mv2	382	25165	45.7737	intergenic_ICs	supported
Mv2	382	1073	41.3806	intergenic_pacBioOnly_ICs	supported
Mv2	382	14987	37.7963	intergenic_ONTonly_ICs	supported
Mv2	382	9105	71.5127	intergenic_pacBio+ONT_ICs	supported
Mv2	383	260936	64.0815	all_ICs	supported
Mv2	383	35553	80.4822	all_pacBioOnly_ICs	supported
Mv2	383	122728	49.6838	all_ONTonly_ICs	supported
Mv2	383	102655	88.4949	all_pacBio+ONT_ICs	supported
Mv2	383	66586	53.4175	novel_ICs	supported
Mv2	383	7324	70.1331	novel_pacBioOnly_ICs	supported
Mv2	383	34592	41.4563	novel_ONTonly_ICs	supported
Mv2	383	24670	80.1833	novel_pacBio+ONT_ICs	supported
Mv2	383	25151	45.7482	intergenic_ICs	supported
Mv2	383	1072	41.3421	intergenic_pacBioOnly_ICs	supported
Mv2	383	14976	37.7686	intergenic_ONTonly_ICs	supported
Mv2	383	9103	71.497	intergenic_pacBio+ONT_ICs	supported
Mv2	384	260829	64.0552	all_ICs	supported
Mv2	384	35546	80.4663	all_pacBioOnly_ICs	supported
Mv2	384	122642	49.649	all_ONTonly_ICs	supported
Mv2	384	102641	88.4829	all_pacBio+ONT_ICs	supported
Mv2	384	66543	53.383	novel_ICs	supported
Mv2	384	7321	70.1044	novel_pacBioOnly_ICs	supported
Mv2	384	34558	41.4156	novel_ONTonly_ICs	supported
Mv2	384	24664	80.1638	novel_pacBio+ONT_ICs	supported
Mv2	384	25128	45.7064	intergenic_ICs	supported
Mv2	384	1070	41.2649	intergenic_pacBioOnly_ICs	supported
Mv2	384	14959	37.7257	intergenic_ONTonly_ICs	supported
Mv2	384	9099	71.4656	intergenic_pacBio+ONT_ICs	supported
Mv2	385	260739	64.0331	all_ICs	supported
Mv2	385	35542	80.4573	all_pacBioOnly_ICs	supported
Mv2	385	122575	49.6219	all_ONTonly_ICs	supported
Mv2	385	102622	88.4665	all_pacBio+ONT_ICs	supported
Mv2	385	66503	53.3509	novel_ICs	supported
Mv2	385	7320	70.0948	novel_pacBioOnly_ICs	supported
Mv2	385	34528	41.3796	novel_ONTonly_ICs	supported
Mv2	385	24655	80.1346	novel_pacBio+ONT_ICs	supported
Mv2	385	25104	45.6627	intergenic_ICs	supported
Mv2	385	1069	41.2264	intergenic_pacBioOnly_ICs	supported
Mv2	385	14943	37.6854	intergenic_ONTonly_ICs	supported
Mv2	385	9092	71.4106	intergenic_pacBio+ONT_ICs	supported
Mv2	386	260658	64.0132	all_ICs	supported
Mv2	386	35531	80.4324	all_pacBioOnly_ICs	supported
Mv2	386	122513	49.5968	all_ONTonly_ICs	supported
Mv2	386	102614	88.4596	all_pacBio+ONT_ICs	supported
Mv2	386	66467	53.322	novel_ICs	supported
Mv2	386	7316	70.0565	novel_pacBioOnly_ICs	supported
Mv2	386	34500	41.3461	novel_ONTonly_ICs	supported
Mv2	386	24651	80.1216	novel_pacBio+ONT_ICs	supported
Mv2	386	25086	45.63	intergenic_ICs	supported
Mv2	386	1068	41.1878	intergenic_pacBioOnly_ICs	supported
Mv2	386	14929	37.6501	intergenic_ONTonly_ICs	supported
Mv2	386	9089	71.3871	intergenic_pacBio+ONT_ICs	supported
Mv2	387	260562	63.9896	all_ICs	supported
Mv2	387	35525	80.4188	all_pacBioOnly_ICs	supported
Mv2	387	122435	49.5652	all_ONTonly_ICs	supported
Mv2	387	102602	88.4492	all_pacBio+ONT_ICs	supported
Mv2	387	66413	53.2787	novel_ICs	supported
Mv2	387	7311	70.0086	novel_pacBioOnly_ICs	supported
Mv2	387	34459	41.2969	novel_ONTonly_ICs	supported
Mv2	387	24643	80.0956	novel_pacBio+ONT_ICs	supported
Mv2	387	25054	45.5718	intergenic_ICs	supported
Mv2	387	1067	41.1492	intergenic_pacBioOnly_ICs	supported
Mv2	387	14904	37.587	intergenic_ONTonly_ICs	supported
Mv2	387	9083	71.3399	intergenic_pacBio+ONT_ICs	supported
Mv2	388	260489	63.9717	all_ICs	supported
Mv2	388	35518	80.4029	all_pacBioOnly_ICs	supported
Mv2	388	122385	49.545	all_ONTonly_ICs	supported
Mv2	388	102586	88.4354	all_pacBio+ONT_ICs	supported
Mv2	388	66376	53.249	novel_ICs	supported
Mv2	388	7309	69.9895	novel_pacBioOnly_ICs	supported
Mv2	388	34432	41.2646	novel_ONTonly_ICs	supported
Mv2	388	24635	80.0696	novel_pacBio+ONT_ICs	supported
Mv2	388	25032	45.5318	intergenic_ICs	supported
Mv2	388	1065	41.0721	intergenic_pacBioOnly_ICs	supported
Mv2	388	14888	37.5467	intergenic_ONTonly_ICs	supported
Mv2	388	9079	71.3085	intergenic_pacBio+ONT_ICs	supported
Mv2	389	260403	63.9506	all_ICs	supported
Mv2	389	35510	80.3848	all_pacBioOnly_ICs	supported
Mv2	389	122325	49.5207	all_ONTonly_ICs	supported
Mv2	389	102568	88.4199	all_pacBio+ONT_ICs	supported
Mv2	389	66336	53.217	novel_ICs	supported
Mv2	389	7307	69.9703	novel_pacBioOnly_ICs	supported
